ip,app,device,os,channel,click_time,attributed_time,download_time,is_attributed
116432,2,1,13,477,2017-11-08 07:02:45,2017-11-08 07:04:36,0 days 00:01:51.000000000,1
148868,15,1,18,379,2017-11-07 04:45:59,2017-11-07 04:48:19,0 days 00:02:20.000000000,1
124985,2,1,25,219,2017-11-09 06:55:41,2017-11-09 06:56:15,0 days 00:00:34.000000000,1
94003,3,1,10,280,2017-11-08 14:10:16,2017-11-08 14:32:12,0 days 00:21:56.000000000,1
439,3,2,19,280,2017-11-07 19:53:42,2017-11-08 00:44:05,0 days 04:50:23.000000000,1
96676,14,1,18,134,2017-11-08 04:47:51,2017-11-08 05:10:30,0 days 00:22:39.000000000,1
16426,64,1,19,459,2017-11-09 02:26:11,2017-11-09 02:26:40,0 days 00:00:29.000000000,1
24021,56,1,19,406,2017-11-09 01:44:08,2017-11-09 03:47:51,0 days 02:03:43.000000000,1
7059,18,1,27,107,2017-11-07 06:37:56,2017-11-07 06:38:56,0 days 00:01:00.000000000,1
119664,2,1,13,122,2017-11-08 05:20:02,2017-11-08 05:22:44,0 days 00:02:42.000000000,1
59787,8,1,9,145,2017-11-08 05:07:04,2017-11-08 05:07:20,0 days 00:00:16.000000000,1
95766,8,2,17,145,2017-11-08 08:44:22,2017-11-08 08:48:00,0 days 00:03:38.000000000,1
296414,14,1,13,401,2017-11-07 13:14:13,2017-11-07 13:22:27,0 days 00:08:14.000000000,1
201182,9,1,14,134,2017-11-08 12:29:28,2017-11-08 12:30:09,0 days 00:00:41.000000000,1
114354,2,1,13,477,2017-11-07 14:32:57,2017-11-07 14:33:33,0 days 00:00:36.000000000,1
87568,22,1,17,496,2017-11-08 03:33:22,2017-11-08 05:10:27,0 days 01:37:05.000000000,1
56166,15,1,19,245,2017-11-08 10:24:06,2017-11-08 10:25:25,0 days 00:01:19.000000000,1
186824,21,1,35,232,2017-11-07 03:04:54,2017-11-07 03:05:30,0 days 00:00:36.000000000,1
23644,64,1,22,459,2017-11-07 14:30:17,2017-11-07 14:37:44,0 days 00:07:27.000000000,1
30214,18,1,19,107,2017-11-09 12:52:29,2017-11-09 13:45:38,0 days 00:53:09.000000000,1
93181,18,1,37,107,2017-11-07 10:39:02,2017-11-07 10:39:12,0 days 00:00:10.000000000,1
49025,1,1,19,135,2017-11-09 10:30:40,2017-11-09 10:35:30,0 days 00:04:50.000000000,1
106859,3,1,25,489,2017-11-08 11:52:55,2017-11-08 11:53:57,0 days 00:01:02.000000000,1
94128,3,1,17,173,2017-11-09 13:55:42,2017-11-09 13:56:08,0 days 00:00:26.000000000,1
80368,1,1,13,134,2017-11-09 14:03:45,2017-11-09 14:04:10,0 days 00:00:25.000000000,1
59599,2,1,8,469,2017-11-08 02:31:09,2017-11-08 09:42:27,0 days 07:11:18.000000000,1
231,18,2,97,121,2017-11-07 22:41:18,2017-11-08 01:29:08,0 days 02:47:50.000000000,1
1699,8,1,13,145,2017-11-08 06:01:13,2017-11-08 06:01:51,0 days 00:00:38.000000000,1
81981,12,1,19,277,2017-11-08 09:16:07,2017-11-08 09:17:16,0 days 00:01:09.000000000,1
6740,2,1,19,212,2017-11-08 10:58:09,2017-11-08 11:00:19,0 days 00:02:10.000000000,1
6760,2,1,19,477,2017-11-08 10:54:04,2017-11-08 10:54:34,0 days 00:00:30.000000000,1
47084,2,1,13,435,2017-11-07 08:01:14,2017-11-07 10:27:33,0 days 02:26:19.000000000,1
519,12,1,17,178,2017-11-09 10:11:29,2017-11-09 10:49:20,0 days 00:37:51.000000000,1
44267,24,1,13,105,2017-11-08 03:02:51,2017-11-08 03:03:25,0 days 00:00:34.000000000,1
137052,2,2,19,236,2017-11-07 06:47:43,2017-11-07 08:10:42,0 days 01:22:59.000000000,1
70429,12,1,15,178,2017-11-07 23:14:56,2017-11-07 23:16:12,0 days 00:01:16.000000000,1
51298,15,1,25,140,2017-11-07 19:19:00,2017-11-07 19:20:39,0 days 00:01:39.000000000,1
71667,23,1,41,153,2017-11-08 11:58:04,2017-11-08 11:59:54,0 days 00:01:50.000000000,1
181157,15,1,37,245,2017-11-08 05:33:21,2017-11-08 05:43:10,0 days 00:09:49.000000000,1
44328,9,1,13,215,2017-11-07 03:36:37,2017-11-07 09:08:03,0 days 05:31:26.000000000,1
22205,18,1,16,107,2017-11-08 08:24:47,2017-11-08 12:00:01,0 days 03:35:14.000000000,1
225891,15,1,19,386,2017-11-07 07:06:45,2017-11-07 07:08:34,0 days 00:01:49.000000000,1
80605,11,1,14,319,2017-11-09 11:40:41,2017-11-09 11:48:01,0 days 00:07:20.000000000,1
116257,9,1,20,334,2017-11-09 05:21:47,2017-11-09 05:22:13,0 days 00:00:26.000000000,1
28168,9,1,19,489,2017-11-07 04:56:30,2017-11-07 07:03:28,0 days 02:06:58.000000000,1
113832,9,1,3,134,2017-11-09 00:25:04,2017-11-09 14:27:19,0 days 14:02:15.000000000,1
124471,3,1,19,205,2017-11-09 11:48:59,2017-11-09 11:50:11,0 days 00:01:12.000000000,1
122101,21,1,30,232,2017-11-08 13:02:43,2017-11-08 13:03:15,0 days 00:00:32.000000000,1
69266,3,1,30,280,2017-11-08 02:54:40,2017-11-08 02:55:14,0 days 00:00:34.000000000,1
98502,15,1,13,265,2017-11-07 03:16:01,2017-11-07 03:17:14,0 days 00:01:13.000000000,1
309160,27,1,13,153,2017-11-08 08:40:38,2017-11-08 09:47:23,0 days 01:06:45.000000000,1
209706,18,1,14,376,2017-11-09 02:41:02,2017-11-09 07:26:38,0 days 04:45:36.000000000,1
28598,1,1,13,134,2017-11-09 12:17:49,2017-11-09 14:26:21,0 days 02:08:32.000000000,1
105401,9,1,19,258,2017-11-07 02:11:56,2017-11-07 06:56:01,0 days 04:44:05.000000000,1
89949,17,1,13,134,2017-11-07 14:31:31,2017-11-07 14:32:09,0 days 00:00:38.000000000,1
183493,28,1,19,135,2017-11-06 16:03:12,2017-11-06 16:06:01,0 days 00:02:49.000000000,1
58237,18,1,13,121,2017-11-08 08:15:44,2017-11-08 08:16:19,0 days 00:00:35.000000000,1
72504,18,1,13,107,2017-11-07 08:33:57,2017-11-07 08:37:44,0 days 00:03:47.000000000,1
88281,24,2,10,105,2017-11-08 06:32:34,2017-11-08 06:46:10,0 days 00:13:36.000000000,1
80121,26,1,13,121,2017-11-08 10:56:49,2017-11-08 10:56:52,0 days 00:00:03.000000000,1
21762,21,1,17,128,2017-11-09 04:50:17,2017-11-09 13:59:07,0 days 09:08:50.000000000,1
65000,15,1,22,265,2017-11-08 17:35:36,2017-11-08 22:53:23,0 days 05:17:47.000000000,1
113354,12,1,18,135,2017-11-09 10:33:04,2017-11-09 10:33:51,0 days 00:00:47.000000000,1
44865,15,1,15,278,2017-11-09 05:30:47,2017-11-09 10:09:53,0 days 04:39:06.000000000,1
32492,10,1,13,377,2017-11-07 03:12:24,2017-11-07 03:12:59,0 days 00:00:35.000000000,1
112326,15,1,19,140,2017-11-07 05:25:48,2017-11-07 09:13:05,0 days 03:47:17.000000000,1
66602,14,1,19,442,2017-11-08 00:57:56,2017-11-08 00:58:11,0 days 00:00:15.000000000,1
62617,12,1,37,328,2017-11-08 05:20:29,2017-11-08 05:21:19,0 days 00:00:50.000000000,1
222413,9,1,13,334,2017-11-08 15:50:14,2017-11-08 15:50:47,0 days 00:00:33.000000000,1
103546,12,1,19,140,2017-11-07 04:10:23,2017-11-07 04:12:22,0 days 00:01:59.000000000,1
103237,9,2,17,244,2017-11-07 13:52:53,2017-11-07 13:53:32,0 days 00:00:39.000000000,1
81513,9,1,19,234,2017-11-08 06:19:47,2017-11-08 06:40:04,0 days 00:20:17.000000000,1
179776,18,1,8,121,2017-11-07 02:01:07,2017-11-07 02:01:35,0 days 00:00:28.000000000,1
68651,64,1,16,459,2017-11-08 06:27:58,2017-11-08 06:28:06,0 days 00:00:08.000000000,1
89251,2,1,15,477,2017-11-08 11:05:40,2017-11-08 13:01:58,0 days 01:56:18.000000000,1
111129,64,1,47,459,2017-11-08 05:37:32,2017-11-08 05:39:02,0 days 00:01:30.000000000,1
79881,3,1,13,280,2017-11-09 03:43:39,2017-11-09 07:03:49,0 days 03:20:10.000000000,1
183217,3,1,19,280,2017-11-07 01:13:41,2017-11-07 01:14:13,0 days 00:00:32.000000000,1
118044,2,1,13,219,2017-11-07 01:19:32,2017-11-07 06:02:23,0 days 04:42:51.000000000,1
109266,3,1,19,280,2017-11-09 12:40:54,2017-11-09 12:42:50,0 days 00:01:56.000000000,1
104657,14,1,14,349,2017-11-08 03:33:01,2017-11-08 07:00:01,0 days 03:27:00.000000000,1
95766,3,1,9,173,2017-11-08 14:08:20,2017-11-08 14:26:11,0 days 00:17:51.000000000,1
200224,2,1,13,237,2017-11-08 16:14:53,2017-11-08 16:31:07,0 days 00:16:14.000000000,1
156162,12,1,26,497,2017-11-09 05:21:45,2017-11-09 12:48:19,0 days 07:26:34.000000000,1
25355,11,1,49,173,2017-11-07 14:38:20,2017-11-07 14:39:54,0 days 00:01:34.000000000,1
180447,12,1,19,19,2017-11-08 01:32:00,2017-11-08 02:13:04,0 days 00:41:04.000000000,1
131247,3,1,19,280,2017-11-07 13:26:08,2017-11-07 13:26:12,0 days 00:00:04.000000000,1
94087,3,1,19,452,2017-11-09 14:11:39,2017-11-09 14:13:45,0 days 00:02:06.000000000,1
257146,20,1,19,478,2017-11-08 03:14:19,2017-11-08 09:26:18,0 days 06:11:59.000000000,1
4052,12,2,9,140,2017-11-06 22:28:08,2017-11-07 13:16:41,0 days 14:48:33.000000000,1
33958,14,1,37,379,2017-11-09 13:05:36,2017-11-09 13:54:16,0 days 00:48:40.000000000,1
71686,18,1,13,439,2017-11-07 06:47:36,2017-11-07 06:53:19,0 days 00:05:43.000000000,1
92783,18,1,19,107,2017-11-07 07:32:58,2017-11-07 09:10:53,0 days 01:37:55.000000000,1
103555,3,1,19,211,2017-11-09 03:15:17,2017-11-09 04:20:30,0 days 01:05:13.000000000,1
26735,9,1,16,322,2017-11-06 22:31:35,2017-11-06 22:35:00,0 days 00:03:25.000000000,1
205513,14,1,19,439,2017-11-08 04:30:19,2017-11-08 04:35:10,0 days 00:04:51.000000000,1
191053,11,1,11,319,2017-11-07 11:44:14,2017-11-07 15:22:43,0 days 03:38:29.000000000,1
106862,3,1,22,130,2017-11-08 13:40:30,2017-11-08 13:44:05,0 days 00:03:35.000000000,1
162293,9,1,19,334,2017-11-08 00:27:18,2017-11-08 06:27:53,0 days 06:00:35.000000000,1
118412,15,1,6,315,2017-11-06 17:49:59,2017-11-06 17:50:34,0 days 00:00:35.000000000,1
119304,3,1,20,173,2017-11-07 11:36:56,2017-11-07 11:37:48,0 days 00:00:52.000000000,1
84931,15,1,19,245,2017-11-07 09:11:29,2017-11-07 09:13:31,0 days 00:02:02.000000000,1
48170,7,1,19,101,2017-11-08 13:08:15,2017-11-08 13:09:11,0 days 00:00:56.000000000,1
118315,1,2,9,134,2017-11-07 01:35:34,2017-11-07 03:32:37,0 days 01:57:03.000000000,1
90509,3,1,35,173,2017-11-07 11:13:58,2017-11-07 13:04:41,0 days 01:50:43.000000000,1
108341,3,1,42,280,2017-11-08 04:16:30,2017-11-08 04:16:39,0 days 00:00:09.000000000,1
349880,24,1,17,105,2017-11-07 13:45:25,2017-11-07 15:39:20,0 days 01:53:55.000000000,1
8191,3,1,19,424,2017-11-09 14:36:33,2017-11-09 14:37:51,0 days 00:01:18.000000000,1
55845,13,1,22,477,2017-11-09 11:46:31,2017-11-09 11:50:20,0 days 00:03:49.000000000,1
75607,2,1,23,477,2017-11-07 02:01:05,2017-11-07 02:16:48,0 days 00:15:43.000000000,1
56296,12,1,13,259,2017-11-07 04:34:12,2017-11-07 05:50:55,0 days 01:16:43.000000000,1
17149,14,1,13,379,2017-11-07 14:32:40,2017-11-07 14:33:40,0 days 00:01:00.000000000,1
116098,1,1,15,153,2017-11-08 00:42:09,2017-11-08 00:43:41,0 days 00:01:32.000000000,1
88281,2,1,13,258,2017-11-07 07:55:35,2017-11-07 07:55:58,0 days 00:00:23.000000000,1
93780,18,1,19,107,2017-11-09 03:43:32,2017-11-09 05:16:32,0 days 01:33:00.000000000,1
83461,3,1,18,211,2017-11-07 01:52:15,2017-11-07 03:13:26,0 days 01:21:11.000000000,1
111116,18,1,37,107,2017-11-07 11:12:49,2017-11-07 11:15:00,0 days 00:02:11.000000000,1
82098,2,1,19,377,2017-11-08 05:43:27,2017-11-08 11:39:31,0 days 05:56:04.000000000,1
59912,11,1,17,122,2017-11-07 14:35:15,2017-11-07 14:35:51,0 days 00:00:36.000000000,1
36213,2,2,9,205,2017-11-07 04:25:42,2017-11-07 04:40:07,0 days 00:14:25.000000000,1
33055,9,1,18,107,2017-11-09 06:07:59,2017-11-09 06:25:28,0 days 00:17:29.000000000,1
53454,9,2,13,134,2017-11-08 08:50:12,2017-11-08 08:50:43,0 days 00:00:31.000000000,1
9268,8,1,20,145,2017-11-08 01:44:18,2017-11-08 05:26:24,0 days 03:42:06.000000000,1
45401,14,1,13,349,2017-11-07 03:59:16,2017-11-07 04:17:27,0 days 00:18:11.000000000,1
165396,9,1,19,232,2017-11-08 15:22:30,2017-11-08 15:26:52,0 days 00:04:22.000000000,1
201182,18,1,18,439,2017-11-07 13:57:04,2017-11-07 15:57:38,0 days 02:00:34.000000000,1
350030,24,1,7,105,2017-11-09 13:19:46,2017-11-09 15:05:49,0 days 01:46:03.000000000,1
20309,12,1,17,178,2017-11-09 07:17:59,2017-11-09 07:18:26,0 days 00:00:27.000000000,1
79827,8,1,17,145,2017-11-07 13:21:38,2017-11-07 15:27:28,0 days 02:05:50.000000000,1
55963,1,1,1,137,2017-11-07 05:59:44,2017-11-07 06:45:34,0 days 00:45:50.000000000,1
37287,3,1,8,19,2017-11-07 10:38:13,2017-11-07 10:49:50,0 days 00:11:37.000000000,1
4466,23,1,35,153,2017-11-08 01:58:33,2017-11-08 02:00:01,0 days 00:01:28.000000000,1
32585,18,1,19,107,2017-11-08 12:00:59,2017-11-08 12:04:11,0 days 00:03:12.000000000,1
26990,18,1,47,107,2017-11-09 03:55:36,2017-11-09 03:56:17,0 days 00:00:41.000000000,1
235471,3,1,13,280,2017-11-09 03:18:12,2017-11-09 03:19:29,0 days 00:01:17.000000000,1
104405,1,1,8,134,2017-11-08 10:57:54,2017-11-08 11:24:02,0 days 00:26:08.000000000,1
73516,8,1,3,145,2017-11-09 04:11:01,2017-11-09 05:00:25,0 days 00:49:24.000000000,1
50351,3,1,19,137,2017-11-09 10:23:21,2017-11-09 10:33:37,0 days 00:10:16.000000000,1
77048,18,1,18,107,2017-11-08 02:05:32,2017-11-08 02:06:30,0 days 00:00:58.000000000,1
71373,14,1,6,401,2017-11-09 08:08:01,2017-11-09 08:09:08,0 days 00:01:07.000000000,1
118284,6,1,13,459,2017-11-07 23:27:12,2017-11-08 04:31:01,0 days 05:03:49.000000000,1
160555,9,1,13,215,2017-11-08 11:07:56,2017-11-08 11:08:44,0 days 00:00:48.000000000,1
48240,3,1,17,280,2017-11-08 04:25:06,2017-11-08 06:02:08,0 days 01:37:02.000000000,1
91749,18,1,13,107,2017-11-09 06:24:35,2017-11-09 07:31:16,0 days 01:06:41.000000000,1
92298,2,1,17,237,2017-11-07 09:09:36,2017-11-07 15:25:13,0 days 06:15:37.000000000,1
48997,8,1,17,145,2017-11-07 08:36:28,2017-11-07 08:46:21,0 days 00:09:53.000000000,1
20240,7,1,12,101,2017-11-08 02:13:30,2017-11-08 03:58:54,0 days 01:45:24.000000000,1
15904,3,1,19,205,2017-11-06 23:05:59,2017-11-06 23:55:43,0 days 00:49:44.000000000,1
200220,9,1,13,258,2017-11-09 05:50:47,2017-11-09 05:50:58,0 days 00:00:11.000000000,1
121332,15,1,13,265,2017-11-08 09:16:05,2017-11-08 09:17:33,0 days 00:01:28.000000000,1
69577,2,1,22,477,2017-11-08 09:32:43,2017-11-08 12:47:08,0 days 03:14:25.000000000,1
92491,21,1,41,128,2017-11-09 05:32:51,2017-11-09 05:33:07,0 days 00:00:16.000000000,1
161356,3,1,10,205,2017-11-09 14:02:57,2017-11-09 14:11:24,0 days 00:08:27.000000000,1
53331,12,1,10,178,2017-11-07 07:22:47,2017-11-07 07:23:18,0 days 00:00:31.000000000,1
126906,3,1,19,137,2017-11-08 04:33:53,2017-11-08 04:34:20,0 days 00:00:27.000000000,1
34701,3,1,19,173,2017-11-08 04:40:48,2017-11-08 06:08:51,0 days 01:28:03.000000000,1
7906,3,1,19,280,2017-11-07 12:49:18,2017-11-07 12:49:46,0 days 00:00:28.000000000,1
64495,3,1,13,137,2017-11-07 07:22:03,2017-11-07 07:36:08,0 days 00:14:05.000000000,1
111668,3,1,13,402,2017-11-09 12:06:47,2017-11-09 13:39:33,0 days 01:32:46.000000000,1
82100,3,1,19,280,2017-11-07 08:17:32,2017-11-07 08:18:05,0 days 00:00:33.000000000,1
275099,3,1,15,280,2017-11-07 16:14:35,2017-11-07 16:24:37,0 days 00:10:02.000000000,1
168020,8,1,18,145,2017-11-07 01:53:27,2017-11-07 02:01:59,0 days 00:08:32.000000000,1
95929,12,1,17,178,2017-11-07 12:24:10,2017-11-07 12:24:51,0 days 00:00:41.000000000,1
93383,9,1,13,466,2017-11-06 16:11:22,2017-11-06 16:12:53,0 days 00:01:31.000000000,1
64043,15,1,6,386,2017-11-09 08:45:04,2017-11-09 08:45:15,0 days 00:00:11.000000000,1
37892,2,1,11,122,2017-11-07 10:04:52,2017-11-07 10:30:27,0 days 00:25:35.000000000,1
30443,1,1,19,153,2017-11-07 06:35:06,2017-11-07 06:42:43,0 days 00:07:37.000000000,1
32453,3,1,19,280,2017-11-07 01:43:41,2017-11-07 01:44:16,0 days 00:00:35.000000000,1
41232,12,2,9,178,2017-11-07 02:09:06,2017-11-07 02:10:01,0 days 00:00:55.000000000,1
104813,12,1,18,178,2017-11-09 08:00:29,2017-11-09 08:06:37,0 days 00:06:08.000000000,1
137791,2,1,13,435,2017-11-09 14:34:53,2017-11-09 14:38:30,0 days 00:03:37.000000000,1
67267,12,1,14,328,2017-11-09 07:34:12,2017-11-09 07:35:45,0 days 00:01:33.000000000,1
137052,8,1,13,145,2017-11-09 02:09:05,2017-11-09 07:42:08,0 days 05:33:03.000000000,1
100959,3,2,1,280,2017-11-07 10:59:26,2017-11-07 11:14:02,0 days 00:14:36.000000000,1
27970,17,1,19,126,2017-11-09 11:26:42,2017-11-09 11:29:57,0 days 00:03:15.000000000,1
49982,12,1,13,178,2017-11-08 04:46:01,2017-11-08 04:46:13,0 days 00:00:12.000000000,1
79090,15,1,32,386,2017-11-08 14:45:04,2017-11-08 15:35:21,0 days 00:50:17.000000000,1
119604,7,1,13,101,2017-11-07 03:26:52,2017-11-07 03:33:32,0 days 00:06:40.000000000,1
71017,15,1,20,153,2017-11-07 01:46:57,2017-11-07 01:47:28,0 days 00:00:31.000000000,1
10299,20,2,64,259,2017-11-09 03:22:29,2017-11-09 03:23:03,0 days 00:00:34.000000000,1
176215,26,1,13,121,2017-11-09 13:43:38,2017-11-09 13:47:05,0 days 00:03:27.000000000,1
82287,3,1,18,280,2017-11-09 08:56:01,2017-11-09 09:34:56,0 days 00:38:55.000000000,1
105560,3,2,13,137,2017-11-08 22:53:09,2017-11-09 04:13:21,0 days 05:20:12.000000000,1
176353,23,1,15,153,2017-11-07 09:51:45,2017-11-07 10:01:55,0 days 00:10:10.000000000,1
100275,3,1,31,280,2017-11-09 01:51:33,2017-11-09 01:51:38,0 days 00:00:05.000000000,1
6913,3,1,17,19,2017-11-08 01:16:04,2017-11-08 08:47:10,0 days 07:31:06.000000000,1
121637,3,1,15,280,2017-11-08 23:50:30,2017-11-09 02:46:11,0 days 02:55:41.000000000,1
192975,14,1,40,442,2017-11-07 10:54:55,2017-11-07 10:55:46,0 days 00:00:51.000000000,1
318316,18,1,6,376,2017-11-09 07:51:40,2017-11-09 07:52:42,0 days 00:01:02.000000000,1
81572,12,1,22,178,2017-11-07 04:44:42,2017-11-07 04:51:11,0 days 00:06:29.000000000,1
58472,12,1,22,340,2017-11-07 07:02:39,2017-11-07 07:14:20,0 days 00:11:41.000000000,1
105649,3,1,22,402,2017-11-09 12:44:30,2017-11-09 12:45:03,0 days 00:00:33.000000000,1
13333,14,1,13,489,2017-11-08 07:02:59,2017-11-08 07:03:33,0 days 00:00:34.000000000,1
145934,2,1,15,236,2017-11-09 13:21:35,2017-11-09 13:28:14,0 days 00:06:39.000000000,1
72175,28,1,19,135,2017-11-07 03:27:29,2017-11-07 03:53:43,0 days 00:26:14.000000000,1
83306,14,1,19,480,2017-11-07 07:40:09,2017-11-07 07:40:43,0 days 00:00:34.000000000,1
133277,12,1,17,497,2017-11-06 17:16:52,2017-11-06 17:18:21,0 days 00:01:29.000000000,1
197617,15,1,14,379,2017-11-09 07:26:07,2017-11-09 07:26:44,0 days 00:00:37.000000000,1
37142,20,1,13,478,2017-11-08 06:32:43,2017-11-08 06:33:16,0 days 00:00:33.000000000,1
111172,3,1,20,137,2017-11-07 08:06:31,2017-11-07 08:35:52,0 days 00:29:21.000000000,1
122,3,1,16,135,2017-11-08 01:44:30,2017-11-08 02:02:34,0 days 00:18:04.000000000,1
307086,3,1,20,424,2017-11-08 04:51:14,2017-11-08 04:51:44,0 days 00:00:30.000000000,1
78189,9,2,14,215,2017-11-08 04:58:20,2017-11-08 05:15:22,0 days 00:17:02.000000000,1
175143,3,1,18,379,2017-11-08 13:33:12,2017-11-08 13:57:54,0 days 00:24:42.000000000,1
64206,3,1,10,280,2017-11-08 02:14:47,2017-11-08 06:04:49,0 days 03:50:02.000000000,1
32675,15,1,19,315,2017-11-08 09:36:14,2017-11-08 12:02:38,0 days 02:26:24.000000000,1
74229,12,1,41,245,2017-11-08 11:51:04,2017-11-08 11:51:48,0 days 00:00:44.000000000,1
17224,3,1,18,442,2017-11-07 07:22:06,2017-11-07 07:34:02,0 days 00:11:56.000000000,1
95627,3,1,41,280,2017-11-07 05:55:46,2017-11-07 06:03:02,0 days 00:07:16.000000000,1
116425,2,1,13,364,2017-11-08 14:20:41,2017-11-08 14:42:02,0 days 00:21:21.000000000,1
51749,12,1,22,245,2017-11-09 12:59:38,2017-11-09 15:53:30,0 days 02:53:52.000000000,1
31184,8,1,22,140,2017-11-09 09:38:45,2017-11-09 09:40:39,0 days 00:01:54.000000000,1
121228,2,1,25,435,2017-11-08 15:18:42,2017-11-08 15:18:53,0 days 00:00:11.000000000,1
114276,15,1,30,265,2017-11-06 20:31:30,2017-11-06 20:33:01,0 days 00:01:31.000000000,1
44067,9,1,25,232,2017-11-09 07:30:03,2017-11-09 09:53:52,0 days 02:23:49.000000000,1
87104,2,1,3,122,2017-11-07 03:41:28,2017-11-07 03:51:56,0 days 00:10:28.000000000,1
225636,6,1,20,125,2017-11-09 07:10:39,2017-11-09 07:12:05,0 days 00:01:26.000000000,1
123070,3,1,17,280,2017-11-09 13:59:03,2017-11-09 13:59:32,0 days 00:00:29.000000000,1
80272,12,1,19,259,2017-11-07 00:27:25,2017-11-07 05:27:54,0 days 05:00:29.000000000,1
113955,1,1,20,18,2017-11-07 03:56:00,2017-11-07 12:38:37,0 days 08:42:37.000000000,1
73787,23,1,13,153,2017-11-08 10:25:01,2017-11-08 10:26:02,0 days 00:01:01.000000000,1
303828,18,1,18,449,2017-11-08 08:43:25,2017-11-08 11:20:16,0 days 02:36:51.000000000,1
8297,19,0,24,347,2017-11-07 09:26:39,2017-11-07 10:46:18,0 days 01:19:39.000000000,1
59735,12,1,19,328,2017-11-07 07:27:51,2017-11-07 07:27:57,0 days 00:00:06.000000000,1
117989,18,1,14,134,2017-11-07 07:04:13,2017-11-07 07:04:47,0 days 00:00:34.000000000,1
51952,2,1,3,212,2017-11-08 01:38:23,2017-11-08 04:33:39,0 days 02:55:16.000000000,1
74957,9,1,1,442,2017-11-07 07:10:13,2017-11-07 07:42:40,0 days 00:32:27.000000000,1
113920,32,1,13,376,2017-11-07 02:05:55,2017-11-07 02:11:55,0 days 00:06:00.000000000,1
179006,18,1,6,107,2017-11-07 07:58:09,2017-11-07 08:34:15,0 days 00:36:06.000000000,1
54960,32,1,13,376,2017-11-07 05:09:48,2017-11-07 05:12:35,0 days 00:02:47.000000000,1
57333,2,1,19,236,2017-11-07 04:43:50,2017-11-07 04:46:29,0 days 00:02:39.000000000,1
4886,3,1,22,280,2017-11-07 01:07:37,2017-11-07 01:08:12,0 days 00:00:35.000000000,1
114276,9,1,13,244,2017-11-08 12:08:22,2017-11-08 12:10:08,0 days 00:01:46.000000000,1
36129,9,1,22,127,2017-11-08 10:29:01,2017-11-08 11:35:02,0 days 01:06:01.000000000,1
178851,9,2,6,134,2017-11-07 03:04:36,2017-11-07 04:33:46,0 days 01:29:10.000000000,1
68331,9,1,19,466,2017-11-07 21:25:19,2017-11-08 05:41:49,0 days 08:16:30.000000000,1
59269,12,1,17,328,2017-11-09 04:42:49,2017-11-09 04:45:41,0 days 00:02:52.000000000,1
190169,15,1,26,245,2017-11-08 06:37:07,2017-11-08 13:08:49,0 days 06:31:42.000000000,1
151816,3,1,22,409,2017-11-09 03:41:54,2017-11-09 04:46:58,0 days 01:05:04.000000000,1
8482,78,0,67,224,2017-11-07 09:40:18,2017-11-07 09:53:17,0 days 00:12:59.000000000,1
26502,11,1,13,219,2017-11-07 03:47:49,2017-11-07 03:48:43,0 days 00:00:54.000000000,1
40372,13,1,15,477,2017-11-08 10:30:15,2017-11-08 10:31:20,0 days 00:01:05.000000000,1
27042,12,1,49,259,2017-11-08 09:09:18,2017-11-08 09:31:34,0 days 00:22:16.000000000,1
83910,1,1,19,153,2017-11-07 22:21:40,2017-11-07 22:25:03,0 days 00:03:23.000000000,1
15437,21,1,19,128,2017-11-07 02:36:45,2017-11-07 02:37:01,0 days 00:00:16.000000000,1
238767,13,1,12,477,2017-11-09 02:46:11,2017-11-09 11:10:00,0 days 08:23:49.000000000,1
35335,12,1,8,178,2017-11-09 04:19:40,2017-11-09 11:47:18,0 days 07:27:38.000000000,1
98054,14,1,13,442,2017-11-07 16:07:15,2017-11-07 16:08:01,0 days 00:00:46.000000000,1
171402,64,1,19,459,2017-11-06 23:13:53,2017-11-06 23:19:27,0 days 00:05:34.000000000,1
6351,36,1,10,110,2017-11-07 09:26:35,2017-11-07 09:26:48,0 days 00:00:13.000000000,1
60111,26,1,19,121,2017-11-08 01:16:07,2017-11-08 01:31:35,0 days 00:15:28.000000000,1
175533,1,1,20,124,2017-11-08 11:39:32,2017-11-08 13:24:19,0 days 01:44:47.000000000,1
53960,2,1,17,205,2017-11-06 21:18:29,2017-11-07 06:20:43,0 days 09:02:14.000000000,1
189816,14,1,25,379,2017-11-08 07:28:27,2017-11-08 08:59:06,0 days 01:30:39.000000000,1
158511,2,1,22,219,2017-11-07 20:13:08,2017-11-08 07:41:47,0 days 11:28:39.000000000,1
63902,1,1,27,134,2017-11-07 02:41:52,2017-11-07 02:42:22,0 days 00:00:30.000000000,1
73487,21,2,13,128,2017-11-07 12:08:12,2017-11-07 13:38:50,0 days 01:30:38.000000000,1
118648,2,1,19,237,2017-11-07 10:05:11,2017-11-07 12:56:56,0 days 02:51:45.000000000,1
114276,2,1,18,237,2017-11-07 02:35:13,2017-11-07 02:36:37,0 days 00:01:24.000000000,1
146464,13,1,19,469,2017-11-07 14:22:14,2017-11-07 14:22:49,0 days 00:00:35.000000000,1
184398,25,1,25,259,2017-11-07 00:49:43,2017-11-07 00:52:42,0 days 00:02:59.000000000,1
79197,12,1,6,265,2017-11-08 11:18:48,2017-11-08 11:27:32,0 days 00:08:44.000000000,1
38659,3,1,19,280,2017-11-07 18:47:05,2017-11-07 18:47:57,0 days 00:00:52.000000000,1
